Country,Clicks,Impressions,CTR,Position
United States,0,398,0%,18.78
United Kingdom,0,2,0%,30.5
Netherlands,0,1,0%,1
Canada,0,1,0%,2
India,0,1,0%,16
Iraq,0,1,0%,34
Mexico,0,1,0%,39
Guatemala,0,1,0%,47
