Country,Clicks,Impressions,CTR,Position
United States,3,484,0.62%,28.92
Chile,0,6,0%,3.17
Mexico,0,5,0%,7.6
Spain,0,4,0%,15.75
Peru,0,3,0%,2.33
Argentina,0,3,0%,7.33
Colombia,0,2,0%,8
Paraguay,0,1,0%,3
Venezuela,0,1,0%,3
El Salvador,0,1,0%,7
Ecuador,0,1,0%,8
Greece,0,1,0%,13
Slovakia,0,1,0%,27
United Kingdom,0,1,0%,73
