Country,Clicks,Impressions,CTR,Position
Colombia,1,3,33.33%,1
United States,0,85,0%,44.79
Argentina,0,4,0%,28.5
Spain,0,3,0%,15.33
Dominican Republic,0,1,0%,1
Ukraine,0,1,0%,1
Costa Rica,0,1,0%,2
Mexico,0,1,0%,2
Peru,0,1,0%,2
Vietnam,0,1,0%,2
Venezuela,0,1,0%,8
