Country,Clicks,Impressions,CTR,Position
United States,0,32,0%,7.66
Mexico,0,2,0%,8
Canada,0,1,0%,9
Indonesia,0,1,0%,30
India,0,1,0%,30
Philippines,0,1,0%,30
Thailand,0,1,0%,30
