Country,Clicks,Impressions,CTR,Position
United States,2,170,1.18%,34.97
India,0,4,0%,29.5
Argentina,0,2,0%,22
Brazil,0,2,0%,36.5
China,0,1,0%,7
Indonesia,0,1,0%,7
Vietnam,0,1,0%,14
Kazakhstan,0,1,0%,34
Pakistan,0,1,0%,35
Turkey,0,1,0%,35
Egypt,0,1,0%,37
Italy,0,1,0%,56
Singapore,0,1,0%,62
